t,q1,q2,q3,qd1,qd2,qd3,tau1,tau2,tau3
2.334907741546630859e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383847443724999238e-14,3.077486182556654626e-14,-5.126931865162553947e-14,-5.377642775528101993e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.335014450550079346e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385114605014091671e-14,3.078136703860145929e-14,-5.128232907769536553e-14,-3.573530360512222614e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335110051631927490e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386419713379221097e-14,3.078787225163637231e-14,-5.129533950376519158e-14,-3.573530360512222614e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335215792655944824e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388025687847215250e-14,3.079437746467128534e-14,-5.130834992983501763e-14,-2.046973701652632371e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335306813716888428e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389631662315209404e-14,3.080088267770619836e-14,-5.132136035590484369e-14,-2.046973701652632371e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335412480831146240e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391142769093111076e-14,3.080738789074111139e-14,-5.133437078197466974e-14,-2.463307335887066074e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335505878925323486e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392653875871012747e-14,3.081389310377602442e-14,-5.134738120804449579e-14,-2.463307335887066074e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335610160827636719e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393921037160105181e-14,3.082039831681093744e-14,-5.136039163411432185e-14,-3.573530360512222614e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335710787773132324e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395188198449197614e-14,3.082690352984585047e-14,-5.137340206018414790e-14,-3.573530360512222614e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335815253257751465e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396211414249480809e-14,3.083340874288076350e-14,-5.138641248625397395e-14,-4.579669976578770729e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.335911102294921875e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397272577125800996e-14,3.083991395591567652e-14,-5.139942291232380001e-14,-4.579669976578770729e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.336011302471160889e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394013194344766449e-14,3.082473512550087946e-14,-5.136689684714923487e-14,-5.447031714567174276e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.336115324497222900e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390753811563731901e-14,3.080955629508608240e-14,-5.133437078197466974e-14,-5.447031714567174276e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.336210711002349854e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391587291983830132e-14,3.081606150812099543e-14,-5.135388642107940882e-14,-5.447031714567174276e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.336313309669494629e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392458719479965357e-14,3.082256672115590845e-14,-5.137340206018414790e-14,-5.447031714567174276e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.336406476497650146e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393522592861716758e-14,3.082907193419082148e-14,-5.138641248625397395e-14,-4.406197628981090020e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.336511192321777344e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394586466243468159e-14,3.083557714722573451e-14,-5.139942291232380001e-14,-4.406197628981090020e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.336611528396606445e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391503266315462506e-14,3.082126567854892585e-14,-5.136754736845272618e-14,-4.649058915617843013e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.336710550785064697e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388420066387456853e-14,3.080608684813412879e-14,-5.133502130327816104e-14,-4.649058915617843013e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.336812272071838379e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385363971513763337e-14,3.079090801771933172e-14,-5.130249523810359591e-14,-4.544975507059234587e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.336912200450897217e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.382307876640069821e-14,3.077572918730453466e-14,-5.126996917292903078e-14,-4.544975507059234587e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.337011804580688477e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383764773309347218e-14,3.078223440033944769e-14,-5.128297959899885683e-14,-2.706168622523819067e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337112619876861572e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385221669978624615e-14,3.078873961337436072e-14,-5.129599002506868288e-14,-2.706168622523819067e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337217681407928467e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386990274772491594e-14,3.079524482640927374e-14,-5.130900045113850894e-14,-1.387778780781445676e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337326493263244629e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388758879566358573e-14,3.080175003944418677e-14,-5.132201087720833499e-14,-1.387778780781445676e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337429873943328857e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390391959088664864e-14,3.080825525247909979e-14,-5.133502130327816104e-14,-1.942890293094023946e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337524831295013428e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392062985687008148e-14,3.081476046551401282e-14,-5.134803172934798710e-14,-1.942890293094023946e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337627470493316650e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393425014666193062e-14,3.082126567854892585e-14,-5.136104215541781315e-14,-3.157196726277788912e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337725307941436768e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394787043645377977e-14,3.082777089158383887e-14,-5.137405258148763920e-14,-3.157196726277788912e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337821917533874512e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395905127135753654e-14,3.083427610461875190e-14,-5.138706300755746526e-14,-4.232725281383409310e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.337919154167175293e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397023210626129330e-14,3.084078131765366493e-14,-5.140007343362729131e-14,-4.232725281383409310e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.338038763999938965e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393790932899406920e-14,3.082560248723886787e-14,-5.136754736845272618e-14,-5.342948306008565851e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.338133800029754639e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390558655172684510e-14,3.081042365682407080e-14,-5.133502130327816104e-14,-5.342948306008565851e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.338233566284179688e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387326377445962100e-14,3.079524482640927374e-14,-5.130249523810359591e-14,-5.342948306008565851e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.338331420421600342e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384132046795276683e-14,3.078006599599447668e-14,-5.126996917292903078e-14,-5.342948306008565851e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.338433635234832764e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385412760611525185e-14,3.078657120902938971e-14,-5.128297959899885683e-14,-3.504141421473150331e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.338533616065979004e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386693474427773687e-14,3.079307642206430273e-14,-5.129599002506868288e-14,-3.504141421473150331e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.338635222911834717e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388299448895767840e-14,3.079958163509921576e-14,-5.130900045113850894e-14,-2.046973701652632371e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.338740279674530029e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389905423363761994e-14,3.080608684813412879e-14,-5.132201087720833499e-14,-2.046973701652632371e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.338835799694061279e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391416530141663666e-14,3.081259206116904181e-14,-5.133502130327816104e-14,-2.463307335887066074e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.338935413360595703e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392927636919565337e-14,3.081909727420395484e-14,-5.134803172934798710e-14,-2.463307335887066074e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.339035589694976807e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394208350735813839e-14,3.082560248723886787e-14,-5.136104215541781315e-14,-3.504141421473150331e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.339135906696319580e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395527011628099334e-14,3.083210770027378089e-14,-5.137405258148763920e-14,-3.504141421473150331e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.339253346920013428e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396563779955538598e-14,3.083861291330869392e-14,-5.138706300755746526e-14,-4.544975507059234587e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.339340400695800781e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397600548282977861e-14,3.084511812634360695e-14,-5.140007343362729131e-14,-4.544975507059234587e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.339437499046325684e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.398515343866012506e-14,3.085162333937851997e-14,-5.141308385969711736e-14,-5.065392549852276716e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.339547395706176758e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.399468086525084143e-14,3.085812855241343300e-14,-5.142609428576694341e-14,-5.065392549852276716e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.339641065597534180e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396046073418176769e-14,3.084294972199863594e-14,-5.139356822059237828e-14,-6.175615574477433256e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.339741699695587158e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392624060311269396e-14,3.082777089158383887e-14,-5.136104215541781315e-14,-6.175615574477433256e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.339837939739227295e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389283362367298436e-14,3.078613752816039550e-14,-5.130010999332412780e-14,-6.106226635438360972e-16,-1.701104313883141117e+01,1.011199776907406012e+01
2.339937772750854492e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385930467148887013e-14,3.074407048386795793e-14,-5.123961151209943665e-14,-6.106226635438360972e-16,-1.701104313883141117e+01,1.011199776907406012e+01
2.340049371719360352e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387034998112106621e-14,3.075057569690287096e-14,-5.125262193816926271e-14,-4.302114220422481594e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340139906406402588e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388139529075326228e-14,3.075708090993778399e-14,-5.126563236423908876e-14,-4.302114220422481594e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340244770050048828e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389406690364418662e-14,3.076358612297269701e-14,-5.127864279030891481e-14,-3.573530360512222614e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340338890552520752e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390673851653511095e-14,3.077009133600761004e-14,-5.129165321637874086e-14,-3.573530360512222614e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340445122718811035e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391954565469759597e-14,3.077659654904252307e-14,-5.130466364244856692e-14,-3.504141421473150331e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340540323257446289e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393235279286008099e-14,3.078310176207743609e-14,-5.131767406851839297e-14,-3.504141421473150331e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340634572505950928e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394366915303539844e-14,3.078960697511234912e-14,-5.133068449458821902e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340744481086730957e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395498551321071590e-14,3.079611218814726215e-14,-5.134369492065804508e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340837869644165039e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396318479214013752e-14,3.080261740118217517e-14,-5.136321055976278416e-14,-5.481726184086710418e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.340935111045837402e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397176354182992908e-14,3.080912261421708820e-14,-5.138272619886752324e-14,-5.481726184086710418e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.341035680770874023e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393740788548929466e-14,3.079394378380229114e-14,-5.135020013369295810e-14,-6.245004513516505540e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.341134910583496094e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390305222914866023e-14,3.077876495338749407e-14,-5.131767406851839297e-14,-6.245004513516505540e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.341235210895538330e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386896762335114719e-14,3.076358612297269701e-14,-5.128514800334382784e-14,-6.106226635438360972e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.341332259178161621e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383488301755363414e-14,3.074840729255789995e-14,-5.125262193816926271e-14,-6.106226635438360972e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.341433527469635010e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384619937772895160e-14,3.075491250559281298e-14,-5.126563236423908876e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.341537218093872070e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385751573790426905e-14,3.076141771862772600e-14,-5.127864279030891481e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.341637609004974365e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387235575514016439e-14,3.076792293166263903e-14,-5.129165321637874086e-14,-2.602085213965210642e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.341743397712707520e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388757524313642966e-14,3.077442814469755206e-14,-5.130466364244856692e-14,-2.602085213965210642e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.341833925247192383e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390173763401452156e-14,3.078093335773246508e-14,-5.131767406851839297e-14,-2.914335439641035919e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.341934812068939209e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391590002489261346e-14,3.078743857076737811e-14,-5.133068449458821902e-14,-2.914335439641035919e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.342038056850433350e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392816506196885573e-14,3.079394378380229114e-14,-5.134369492065804508e-14,-3.747002708109903324e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.342137269973754883e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394080956980546793e-14,3.080044899683720416e-14,-5.135670534672787113e-14,-3.747002708109903324e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.342235999107360840e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395063515199361781e-14,3.080695420987211719e-14,-5.136971577279769718e-14,-4.753142324176451439e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.342336575984954834e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396046073418176769e-14,3.081345942290703022e-14,-5.138272619886752324e-14,-4.753142324176451439e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.342436523437500000e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392732480528517947e-14,3.079914795423022156e-14,-5.135085065499644941e-14,-5.689893001203927270e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.342537384033203125e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389418887638859124e-14,3.078396912381542450e-14,-5.131832458982188427e-14,-5.689893001203927270e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.342663612365722656e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386145952330668507e-14,3.076879029340062743e-14,-5.128579852464731914e-14,-5.516420653606246560e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.342740700244903564e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.382873017022477891e-14,3.075361146298583037e-14,-5.125327245947275401e-14,-5.516420653606246560e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.342831733226776123e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383869127768448948e-14,3.076011667602074340e-14,-5.126628288554258006e-14,-4.718447854656915297e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.342933509349822998e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384903185590456998e-14,3.076662188905565642e-14,-5.127929331161240611e-14,-4.718447854656915297e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343033037185668945e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386495607531295082e-14,3.077312710209056945e-14,-5.129230373768223217e-14,-2.116362640691704655e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343139927387237549e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388088029472133167e-14,3.077963231512548248e-14,-5.130531416375205822e-14,-2.116362640691704655e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343238182067871094e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389612688777190908e-14,3.078613752816039550e-14,-5.131832458982188427e-14,-2.428612866367529932e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343339898586273193e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391137348082248648e-14,3.079264274119530853e-14,-5.133133501589171033e-14,-2.428612866367529932e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343434576988220215e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392458719479965357e-14,3.079914795423022156e-14,-5.134434544196153638e-14,-3.330669073875469621e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343543348312377930e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393780090877682065e-14,3.080565316726513458e-14,-5.135735586803136243e-14,-3.330669073875469621e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343635303974151611e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394857516786589535e-14,3.081215838030004761e-14,-5.137036629410118849e-14,-4.336808689942017736e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343734850883483887e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395972889771533998e-14,3.081866359333496064e-14,-5.138337672017101454e-14,-4.336808689942017736e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343835189342498779e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396928342936036849e-14,3.082516880636987366e-14,-5.139638714624084059e-14,-4.891920202254596006e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.343938794136047363e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397883796100539699e-14,3.083167401940478669e-14,-5.140939757231066665e-14,-4.891920202254596006e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.344037532806396484e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394461782993632326e-14,3.081736255072797803e-14,-5.137752202843959282e-14,-6.175615574477433256e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.344141695499420166e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391039769886724953e-14,3.080218372031318097e-14,-5.134499596326502768e-14,-6.175615574477433256e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.344233560562133789e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387644861834129717e-14,3.078700488989838391e-14,-5.131246989809046255e-14,-6.036837696399288689e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.344335126876831055e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384249953781534481e-14,3.077182605948358685e-14,-5.127994383291589742e-14,-6.036837696399288689e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.344433264732360840e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385408694853378364e-14,3.077833127251849987e-14,-5.129295425898572347e-14,-4.059252933785728601e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.344537987709045410e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386605383001259240e-14,3.078483648555341290e-14,-5.130596468505554952e-14,-4.059252933785728601e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.344632494449615479e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388130042306316980e-14,3.079134169858832593e-14,-5.131897511112537558e-14,-2.428612866367529932e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.344739053249359131e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389654701611374721e-14,3.079784691162323895e-14,-5.133198553719520163e-14,-2.428612866367529932e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.344833390712738037e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391098045753496049e-14,3.080435212465815198e-14,-5.134499596326502768e-14,-2.775557561562891351e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.344941842555999756e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392579336971654369e-14,3.081085733769306501e-14,-5.135800638933485374e-14,-2.775557561562891351e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.345037817955017090e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393819393206434665e-14,3.081736255072797803e-14,-5.137101681540467979e-14,-3.677613769070831040e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.345132272243499756e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395059449441214960e-14,3.082386776376289106e-14,-5.138402724147450584e-14,-3.677613769070831040e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.345242605209350586e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396055560187186018e-14,3.083037297679780409e-14,-5.139703766754433190e-14,-4.718447854656915297e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.345340731143951416e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397089618009194067e-14,3.083687818983271711e-14,-5.141004809361415795e-14,-4.718447854656915297e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.345440971851348877e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393803130173847382e-14,3.082169935941792005e-14,-5.137752202843959282e-14,-5.585809592645318844e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.345535590648651123e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390516642338500697e-14,3.080652052900312299e-14,-5.134499596326502768e-14,-5.585809592645318844e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.345635750293731689e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387230154503154012e-14,3.079134169858832593e-14,-5.131246989809046255e-14,-5.585809592645318844e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.345734772682189941e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383943666667807326e-14,3.077616286817352886e-14,-5.127994383291589742e-14,-5.585809592645318844e-16,-1.701104313883140762e+01,1.011199776907406012e+01
2.345835456848144531e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385183722902587622e-14,3.078266808120844189e-14,-5.129295425898572347e-14,-3.677613769070831040e-16,-1.701104313883140762e+01,1.011199776907405834e+01
2.345932931900024414e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386423779137367918e-14,3.078917329424335492e-14,-5.130596468505554952e-14,-3.677613769070831040e-16,-1.701104313883140762e+01,1.011199776907405834e+01
